,country,startdate,enddate,duration,etype,escalation,target,npart,ndeath,locnum,issue,issuenote,riot,target cat,crime rate
2264,Haiti,3-Dec-06,3-Dec-06,1,9,0,Polling stations,-99,0,3,1,Two polling stations were set on fire.,1,,10.0
2265,Haiti,19-Apr-09,19-Apr-09,1,4,0,Polling stations,3,0,3,1,Hundreds of protesters raided polling places and dumped ballots in the streets.,1,,10.0
2266,Mexico,16-Jan-13,16-Jan-13,1,2,0,Pollution,1,0,1,4,Two men and two women ride topless down the City's main boulevard to protest pollution and to encourage people to use bicycles instead of cars.,0,,359.577167974
2267,Jamaica,3-Jan-11,7-Jan-11,5,6,0,Port Authority of Jamaica,3,0,3,2,"Workers building cruise ship port walked off job, claiming they were underpaid and overtaxed.",0,,102.176604027
2268,Haiti,4-Mar-04,4-Mar-04,1,4,0,Port warehouses,-99,0,1,12,Aristide supporters looted Port-Au-Prince's warehouses.,1,,10.0
2269,Haiti,20-Apr-95,20-Apr-95,1,4,0,Port-Au-Prince mayor,2,0,1,12,"20 armed individuals showed up to an outdoor market to protest efforts by the Port-au-Prince mayor's office to sack the market's director and battled to control its lucrative trade, injuring five people; four suspects were arrested.",1,,10.0
2270,Haiti,17-Nov-95,17-Nov-95,1,8,0,Port-Au-Prince mayor,-99,0,1,1,A shooting occurred at City Hall in an apparent attempt to scare the outspoken mayor of Port-Au-Prince from campaigning for president.,1,,10.0
2271,Nicaragua,30-Aug-01,30-Aug-01,1,2,0,President,4,0,1,2,1000 coffee workers driven from their farms and jobs by falling prices set up protest camps outside the president's residence and the national legislature.,0,,400.3472736
2272,Guatemala,15-Jan-02,15-Jan-02,1,4,0,President Alfoso Portillo,4,0,1,10,Anti-government protesters clash with police and ruling party supporters outside of Congress as the president delivers his annual state of the nation speech.,1,,40.1652129192
2273,Guatemala,5-Feb-96,6-Feb-96,2,2,0,President Alvara Arzu,4,0,1,2,5000 workers demonstrate against the president's economic policies.,0,,40.1652129192
2274,Guatemala,13-May-09,13-May-09,1,2,0,President Alvaro Colom,4,0,1,10,Crowds march to demand the president's resignation after a video surfaces in which a lawyer accused the president of ordering his death just days before he was actually murdered.  Counter-protesters gather and jeer at the crowds.,0,,40.1652129192
2275,Guatemala,17-May-09,18-May-09,2,2,0,President Alvaro Colom,5,0,1,10,"50,000 people demand a better justice system, and call for the impeaching of the president.",0,,40.1652129192
2276,Haiti,1-Jun-92,1-Jun-92,1,1,0,President Bush,1,0,1,8,"Human rights activists, carrying placards accusing President Bush of racism and prejudice, tried to block the gangway of a Coast Guard cutter as it unloaded Haitians.",0,,10.0
2277,Mexico,2-Dec-94,2-Dec-94,1,2,4,President Ernesto Zedillo,5,0,1,10,"10,000 protesters march to demand the ouster of newly inaugurated president Ernesto Zedillo.  Some clash with riot police.",1,,359.577167974
2278,Mexico,25-Oct-00,30-Oct-00,6,2,0,President Ernesto Zedillo,4,0,1,2,More than 4500 government workers protest the refusal of Mexico's president to hand out farewell bonuses at the end of his term.,0,,359.577167974
2279,Guatemala,31-May-93,31-May-93,1,10,0,President Jorge Serrano,-99,0,1,10,The military forces the president out of office.,1,,40.1652129192
2280,Honduras,26-Jun-09,26-Jun-09,1,2,0,President Manual Zelaya,4,0,1,10,"The president orders a referendum allowing him to seek another term.  Congress, the military, and the Supreme Court call this move illegal and threaten to remove him from office.  Thousands demonstrate, demanding the president leave.",0,,153.382232741
2281,Honduras,28-Jun-09,28-Jun-09,1,10,0,President Manual Zelaya,-99,0,1,10,The military ousts president Manual Zelaya.,1,,153.382232741
2282,Haiti,29-Mar-12,29-Mar-12,1,2,0,President Martelly,3,0,1,10,"A few hundred Aristide supporters marched to accuse President Martelly of abusing the country's Constitution, claiming he has dual nationality.",0,,10.0
2283,Haiti,7-Feb-12,7-Feb-12,1,2,0,President Michel Martelly,3,0,1,10,About 100 protesters demanded that President Martelly prove he's eligible for office.,0,,10.0
2284,Guatemala,26-Apr-15,26-Apr-15,1,2,0,President Otto Perez,4,0,1,12,The President and Vice President are under investigation for a customs bribery ring. ,0,,40.1652129192
2285,Guatemala,4-Jul-15,5-Jul-15,2,2,0,President Otto Perez,4,0,1,1,Protesters continued to call for the resignation of President Perez.,0,,40.1652129192
2286,El-Salvador,1-Jun-04,1-Jun-04,1,2,0,President Tony Saca,-99,0,1,8,Political opponents demonstrate on the day of the newly elected president's inauguration over the country's involvement in Iraq.,0,,54.8044668202
2287,Mexico,15-May-03,15-May-03,1,2,4,President Vicente Fox,4,0,1,2,"Several thousand radical teachers belonging to dissident groups that oppose the official union leadership tear down police barricades in front of the president's residence, demanding higher wages.",1,,359.577167974
2288,Mexico,16-Apr-05,16-Apr-05,1,2,0,President Vicente Fox,-99,0,7,10,"To protest Congress' vote stripping Andres Manuel Lopez Obrador of his immunity from prosecution, PRD conduct several nationwide protests. Several stage hunger strikes outside the President's residence, while some attempt to invade his ranch.",0,,359.577167974
2289,Mexico,1-Sep-06,1-Sep-06,1,2,0,President Vicente Fox,4,4,1,1,Thousands of Obrador's supports protest and attempt to blockage the Congress in order to prevent the president from delivering an address.  They demand a vote recount for their candidate.,0,,359.577167974
2290,Nicaragua,28-Jul-93,28-Jul-93,1,2,0,President Violeta Chamorro,-99,0,2,9,"The president visits the scene of the battle in Esteli, and is greeted by angry protests.",0,,400.3472736
2291,Mexico,24-Feb-09,24-Feb-09,1,2,0,President of Mexico,3,0,1,2,Hundreds of truck drivers circle the office of the president with their rigs to demand lower diesel fuel prices.,0,,359.577167974
2292,Mexico,10-Mar-10,10-Mar-10,1,1,0,President of Mexico,1,0,1,10,Five women strip naked in the legislative building to demand the resignation of the president.  They also make reference to the murder of women in Ciudad Juarez.,0,,359.577167974
2293,Mexico,22-Apr-13,1-May-13,10,2,4,President of UNAM,2,0,1,7,"A group of 20 people burst in the office of the UNAM university president, breaking windows and then occupying the Rector's Tower to protest the expulsion of five students.",1,,359.577167974
2294,Mexico,7-Sep-06,7-Sep-06,1,2,0,President-elect Filipe Calderon,3,0,2,1,"More than 100 teachers march in protest a visit by Felipe Calderon, recently declared as victor in the presidential election.",0,,359.577167974
2295,Mexico,29-Jun-99,29-Jun-99,1,8,0,Presidential guard,1,2,1,12,"Six gunmen attack the presidential guard as they draw their payroll from a bank.  The gunmen steal nearly $50,000 dollars after the brazen attack.",1,,359.577167974
2296,Guatemala,8-Oct-07,8-Oct-07,1,9,0,Presidential security guard,-99,2,1,1,A presidential security guard and a candidate's secretary are shot and killed just weeks ahead of a runoff vote.,1,,40.1652129192
2297,Haiti,18-Nov-95,18-Nov-95,1,2,0,Preval,3,0,1,1,Hundreds of demonstrators called for Aristide to stay on and candidate Preval to withdraw from the race for President.,0,,10.0
2298,Jamaica,7-Oct-02,7-Oct-02,1,8,0,Prime Minister P.J. Patterson,-99,0,3,10,Gunmen fired on 500-car motorcade of Patterson while on campaign tour.,1,,102.176604027
2299,Jamaica,13-Sep-04,13-Sep-04,1,2,0,Prime Minister P.J. Patterson,-99,0,3,10,"Residents protested hurricane damage tour of P.M., citing government failure to build retaining wall.",0,,102.176604027
2300,Haiti,2-Mar-04,2-Mar-04,1,2,0,Prime Minister Yvon Neptune,3,0,1,10,Guy Phillipe supporters demonstrated against Prime Minister Yvon Neptune.,0,,10.0
2301,Mexico,9-Dec-99,9-Dec-99,1,8,4,Prison,-99,1,3,6,"Masked gunmen, alleged to be Maya Indians from Chamula, attack a prison, leading to a mass prison break and riot.  The Indians are in conflict with local authorities over the right to practice Evangelical Protestantism.",1,,359.577167974
2302,Mexico,8-Dec-04,8-Dec-04,1,2,0,Prison,3,0,3,10,400 prison inmates stage a brief hunger strike to demand a fairer distribution of telephone and visiting hours.,0,,359.577167974
2303,Guatemala,10-Feb-97,15-Feb-97,6,4,0,Prison,4,0,5,3,"Prisoners riot and take control of a prison.  They demand improved sanitary and living conditions, and an investigation into corruption at the prison.",1,,40.1652129192
2304,Guatemala,10-Feb-97,15-Feb-97,6,4,0,Prison,4,0,5,3,"Prisoners riot and take control of a prison.  They demand improved sanitary and living conditions, and an investigation into corruption at the prison.",1,,40.1652129192
2305,Honduras,17-Dec-98,17-Dec-98,1,4,0,Prison,-99,4,1,3,Prisoners gangs riot over a lack of food and clean drinking water in the aftermath of Hurricane Mitch.,1,,153.382232741
2306,El-Salvador,23-Aug-94,23-Aug-94,1,4,0,Prison,-99,13,7,3,Prisoners riot to protest their living conditions.,1,,54.8044668202
2307,El-Salvador,23-Aug-94,23-Aug-94,1,4,0,Prison,-99,13,7,3,Prisoners riot to protest their living conditions.,1,,54.8044668202
2308,El-Salvador,17-Jun-96,30-Jun-96,14,2,0,Prison,3,0,2,10,"Hundreds of inmates begin a hunger strike to protest overcrowded, inhuman living conditions.",0,,54.8044668202
2309,El-Salvador,23-Jun-98,23-Jun-98,1,4,0,Prison,3,0,3,10,Prisoners riot to demand better food and living conditions.,1,,54.8044668202
2310,Haiti,14-May-06,14-May-06,1,3,0,Prison guards,3,2,1,10,100 prisoners demanding their freedom rioted in Haiti's main prison; there were gunshots and two people were killed and unveiled a banner demanding justice.,1,,10.0
2311,Mexico,27-Mar-97,27-Mar-97,1,4,0,Prison guards,-99,0,2,3,Prison inmates riot over living conditions.,1,,359.577167974
2312,Mexico,4-Nov-97,4-Nov-97,1,4,0,Prison guards,-99,0,2,3,Prison inmates riot over living conditions.,1,,359.577167974
2313,Mexico,25-Nov-01,25-Nov-01,1,4,0,Prison guards,-99,0,1,3,Inmates at a youth prison riot against living conditions.,1,,359.577167974
2314,Mexico,25-Nov-01,27-Nov-01,3,4,0,Prison guards,3,0,3,3,Juvenile inmates riot twice in two days to demand better food.,1,,359.577167974
2315,Mexico,6-Mar-02,6-Mar-02,1,4,0,Prison guards,3,1,2,10,A prison riot occurs over the poor treatment of inmates at the hands of the guards.,1,,359.577167974
2316,Mexico,21-Mar-02,26-Mar-02,6,2,0,Prison guards,2,0,2,10,Prisoners stage a hunger strike to demand their release.  They go so far as to sew their own mouths shut.,0,,359.577167974
2317,Dominican-Republic,11-May-96,11-May-96,1,4,0,Prison inmates,-99,11,2,2,"Riot broke out between rivals groups of inmates, sparked by protests against overcrowded conditions.",1,,80.3818341696
2318,Cuba,19-Mar-05,19-Mar-05,1,4,0,Prison officials,2,0,1,10,A dozen inmates were injured after they rioted due to the subhuman conditions of their imprisonment.,1,,4.48342245989
2319,Cuba,5-Apr-05,5-Apr-05,1,4,0,Prison officials,2,0,1,10,Several dozen inmates set mattresses and other materials ablaze to protest the subhuman conditions of their imprisonment.,1,,4.48342245989
2320,Panama,28-Jul-96,28-Jul-96,1,4,0,Prisoners,-99,2,1,3,Prisoners riot in La Modelo jail after two of them are accused of abusing other inmates and stealing their food.,1,,171.178650656
2321,Mexico,17-Sep-08,18-Sep-08,2,4,0,Prisonguards,-99,17,2,3,A riot occurs at a prison. The prisoners say they rioted because they were not given food or water since the previous riot. Police kill many prisoners while trying to regain control.,1,,359.577167974
2322,Haiti,16-Jan-96,16-Jan-96,1,2,4,Private employer,-99,1,1,2,"Workers demanding back wages were fired upon and youths stoned a police patrol; officers later returned to retrieve the truck and opened fire, killing one. ",1,,10.0
2323,Mexico,21-Aug-06,21-Aug-06,1,4,0,Private radio stations,4,0,2,2,"Striking teachers armed with pipes, wood planks, and clubs seize eight private radio states after unknown assailants shot up a government owned station already under the strikers' control.",1,,359.577167974
2324,Nicaragua,2-Aug-90,2-Aug-90,1,2,0,Private ranch,2,0,3,12,"Peasants stage a land invasion, taking over a ranch.",0,,400.3472736
2325,Haiti,9-May-95,10-May-95,2,4,0,Private schools,-99,0,1,2,"Public school students went to private schools to force them to close in support of striking public school teachers, some threw rocks and police fired tear gas.",1,,10.0
2326,Haiti,18-Oct-94,18-Oct-94,1,4,0,Pro-army gunman,-99,0,1,10,Haitians beat up an army-linked gunman.,1,,10.0
2327,Mexico,24-Apr-07,24-Apr-07,1,2,0,Pro-choice demonstrators,-99,0,1,10,Supporters and opponents of a bill chant outside the Mexico City legislature as it passes a bill legalizing abortion.,0,,359.577167974
2328,Mexico,19-Aug-02,19-Aug-02,1,4,0,Protestants,2,0,3,6,A group of about 50 local Catholics with hunting rifles open fire on Protestant families as they take their children to school.,1,,359.577167974
2329,Mexico,29-Jul-04,29-Jul-04,1,4,0,Protesters,-99,0,1,3,Rival groups of protesters clash over property claims.,1,,359.577167974
2330,Mexico,23-Dec-06,23-Dec-06,1,1,0,Protesters in Oaxaca City,4,0,3,1,"About 5000 Zapatista rebels demonstrate to show their support for the protesters in Oaxaca, who took over the center of that city in a protest against the election of a governor.",0,,359.577167974
2331,Haiti,24-Jun-95,24-Jun-95,1,4,0,Provincial election bureau,-99,0,3,1,"An election bureau was raided, and the attackers were chased off before they could burn voting papers.",1,,10.0
2332,Haiti,2-Aug-02,2-Aug-02,1,3,0,Provincial jail,-99,1,2,10,"The Cannibal Army stole a tractor and crashed it through the wall of a provincial jail, freeing 159 prisoners in an effort to free a political activist, killing one.",1,,10.0
2333,El-Salvador,27-Jul-15,30-Jul-15,4,5,8,Public Bus Drivers,-99,9,1,9,Gangs are vying for involvement in the government Security Council. ,1,,54.8044668202
2334,Honduras,29-Mar-05,29-Mar-05,1,6,0,Public hospitals,5,0,7,2,"Over 40,000 public hospitals workers strike for better wages.",0,,153.382232741
2335,Panama,20-Aug-01,29-Aug-01,10,6,0,Puerto Armuellas Fruit Company,4,0,3,2,3400 banana workers strike for higher wages.,0,,171.178650656
2336,Cuba,10-Mar-06,10-Mar-06,1,1,0,Puerto Rico,3,0,1,8,Cuba's Revolutionary Sports Movement held a protest against Puerto Rico and the U.S.,0,,4.48342245989
2337,Mexico,14-Jul-03,14-Jul-03,1,2,0,Radical protest leaders,3,0,3,10,"About 300 residents protest against the radical leaders of the July 11, 2002 hostage crisis, demanding they be allowed to hold elections and regain a formal police force and government, both of which had been forced out of town.",0,,359.577167974
2338,Haiti,22-Feb-04,22-Feb-04,1,4,0,Radio Africa station,-99,0,2,10,Residents looted the Radio Africa station because it was pro-Aristide.,1,,10.0
2339,Guatemala,8-Jul-06,8-Jul-06,1,9,0,Ranch employees,-99,1,3,2,Armed ranch workers attack employees who were occupying the ranch land to demand payment for their work.,1,,40.1652129192
2340,Honduras,14-Aug-11,14-Aug-11,1,9,0,Randers,3,11,3,12,300 peasants armed with machetes and automatic rifles try to take over a ranch.,1,,153.382232741
2341,Haiti,23-Nov-00,23-Nov-00,1,9,0,Random targets around Carrefour,-99,1,1,1,"Two bombs exploded, killing a 7-year old girl and injuring two other people.",1,,10.0
2342,Haiti,22-Nov-00,22-Nov-00,1,9,0,Random targets around Port-Au-Prince and Petionville,-99,1,4,1,"Several spots in Port-Au-Prince as well as 3 spots in Petionville were hit by homemade bombs, killing one and injuring at least 14 others.",1,,10.0
2343,Haiti,22-Nov-00,22-Nov-00,1,9,0,Random targets around Port-Au-Prince and Petionville,-99,1,4,1,"Several spots in Port-Au-Prince as well as 3 spots in Petionville were hit by homemade bombs, killing one and injuring at least 14 others.",1,,10.0
2344,Mexico,2-Oct-95,2-Oct-95,1,2,0,Rapists,-99,0,2,10,Health workers stage a sit-in at health department offices to protest an incident where a gang of armed men robbed and raped three nurses working for a vaccination team.  They also protest against the health department.,0,,359.577167974
